,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
2159,1,42.16438356164384,4.424657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2160,1,42.16438356164384,4.424657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2161,1,42.16438356164384,4.424657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2162,0,54.04931506849315,0.7589041095890411,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2163,1,33.92876712328767,6.090410958904109,1,1,1,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2164,1,33.92876712328767,6.090410958904109,1,1,1,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2165,1,33.92876712328767,6.090410958904109,1,1,1,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2166,1,35.36164383561644,0.926027397260274,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2167,1,35.36164383561644,0.926027397260274,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2168,0,34.30958904109589,14.095890410958903,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2169,0,34.30958904109589,14.095890410958903,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2170,0,38.74794520547945,5.676712328767123,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2171,0,38.74794520547945,5.676712328767123,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2172,3,39.98630136986301,2.421917808219178,1,0,0,0,5.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2173,3,39.98630136986301,2.421917808219178,1,0,0,0,5.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2174,3,39.98630136986301,2.421917808219178,1,0,0,0,5.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2175,0,67.07397260273973,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2176,0,67.07397260273973,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2177,0,50.989041095890414,9.761643835616438,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2178,0,63.83013698630137,0.421917808219178,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2179,0,60.85479452054795,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2180,0,60.85479452054795,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2181,1,48.1972602739726,8.008219178082191,1,0,0,0,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2182,0,29.684931506849317,1.084931506849315,1,0,1,0,1.0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2183,1,31.89041095890411,4.5917808219178085,1,0,1,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2184,1,27.26027397260274,1.16986301369863,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2185,1,27.26027397260274,1.16986301369863,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2186,0,62.85753424657534,-1000.6657534246576,1,0,1,0,2.0,False,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2187,1,38.17260273972602,9.931506849315069,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2188,1,38.17260273972602,9.931506849315069,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2189,0,43.42739726027397,1.1726027397260277,1,0,0,0,2.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2190,3,33.6,3.0054794520547947,1,0,0,0,5.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2191,3,33.6,3.0054794520547947,1,0,0,0,5.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2192,0,47.83561643835616,7.345205479452055,1,1,1,0,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2193,0,40.86027397260274,11.18082191780822,1,0,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2194,0,41.10958904109589,5.005479452054795,1,1,0,0,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2195,0,56.06301369863014,0.5068493150684932,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2196,1,39.0027397260274,19.183561643835617,1,1,1,0,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2197,0,43.05205479452055,1.2547945205479452,1,1,1,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2198,0,50.02465753424657,15.76986301369863,1,0,1,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2199,0,59.81369863013698,-1000.6657534246576,1,0,1,0,2.0,True,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2200,0,59.81369863013698,-1000.6657534246576,1,0,1,0,2.0,True,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2201,0,43.95342465753425,10.512328767123288,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2202,0,37.53972602739726,4.005479452054795,1,0,1,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2203,0,42.8027397260274,4.506849315068493,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2204,1,24.983561643835618,0.5068493150684932,1,0,0,0,3.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2205,0,47.28767123287671,23.69041095890411,1,0,1,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2206,0,43.81095890410959,14.767123287671232,1,1,0,0,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2207,1,29.134246575342463,1.421917808219178,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2208,0,29.65205479452055,4.090410958904109,1,1,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2209,1,44.87945205479452,0.5068493150684932,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2210,0,39.97260273972603,2.756164383561644,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2211,0,55.93150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2212,1,35.57808219178082,6.424657534246576,1,0,0,0,3.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2213,1,43.66575342465753,22.854794520547944,1,1,0,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2214,0,41.57534246575342,8.345205479452055,1,0,1,0,2.0,False,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2215,0,44.654794520547945,15.936986301369863,1,1,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2216,0,35.487671232876714,4.758904109589041,1,1,1,0,2.0,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2217,0,35.37260273972603,4.928767123287671,1,0,0,0,2.0,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2218,0,30.556164383561644,3.5095890410958903,1,1,1,0,2.0,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2219,0,26.98904109589041,2.1726027397260275,1,0,0,0,1.0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2220,0,39.05479452054794,2.0876712328767124,1,1,1,1,2.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2221,0,39.05479452054794,2.0876712328767124,1,1,1,1,2.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2222,0,49.90958904109589,0.5917808219178082,1,0,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2223,1,51.701369863013696,10.761643835616438,1,0,0,0,3.0,False,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2224,0,49.83561643835616,30.69041095890411,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2225,0,27.383561643835616,4.172602739726028,1,0,0,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2226,0,38.55890410958904,12.931506849315069,1,1,1,0,1.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2227,1,40.05205479452055,0.3397260273972602,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2228,0,34.706849315068496,6.843835616438356,1,0,0,1,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2229,0,42.75890410958904,6.676712328767123,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2230,0,37.51780821917808,0.673972602739726,1,1,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2231,0,37.51780821917808,0.673972602739726,1,1,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2232,0,36.42465753424658,2.671232876712329,1,0,0,0,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2233,1,27.71780821917808,3.1726027397260275,1,0,0,0,3.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2234,0,58.93698630136986,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2235,0,57.67671232876712,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2236,0,46.33150684931507,1.841095890410959,1,0,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2237,0,54.83013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2238,0,54.83013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2239,0,51.1013698630137,15.432876712328769,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2240,0,45.2054794520548,20.605479452054794,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2241,0,25.78904109589041,6.090410958904109,1,0,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2242,0,25.78904109589041,6.090410958904109,1,0,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2243,0,44.38082191780822,9.345205479452057,1,1,0,0,2.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2244,0,63.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2245,0,40.89315068493151,3.5095890410958903,1,1,1,0,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2246,1,41.52602739726027,22.435616438356163,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2247,0,63.98630136986301,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2248,0,33.74794520547945,3.0904109589041098,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2249,0,32.131506849315066,8.764383561643836,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2250,0,32.131506849315066,8.764383561643836,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2251,0,32.09315068493151,1.841095890410959,1,0,0,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2252,2,41.56986301369863,21.687671232876717,1,0,0,0,4.0,False,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2253,1,31.53698630136986,10.427397260273972,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2254,1,31.53698630136986,10.427397260273972,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2255,0,51.61369863013699,20.687671232876717,1,1,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2256,1,28.731506849315068,9.512328767123288,1,0,1,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2257,0,41.66027397260274,9.761643835616438,1,0,0,0,1.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2258,2,34.3041095890411,10.512328767123288,1,0,0,0,4.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2259,0,60.367123287671234,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2260,0,61.53150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2261,0,61.53150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2262,0,40.26575342465753,4.841095890410959,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2263,0,62.64931506849315,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2264,2,43.654794520547945,10.093150684931508,1,1,0,0,4.0,False,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2265,0,55.271232876712325,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2266,0,62.05479452054794,39.28219178082192,1,0,0,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2267,0,46.85753424657534,4.090410958904109,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2268,1,35.59178082191781,2.0027397260273974,1,0,0,0,3.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2269,1,27.03013698630137,1.3397260273972602,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2270,0,37.02191780821918,17.517808219178082,1,0,1,0,2.0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2271,0,64.40273972602739,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2272,2,34.80821917808219,2.421917808219178,1,1,1,0,4.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2273,2,34.80821917808219,2.421917808219178,1,1,1,0,4.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2274,0,33.87945205479452,10.008219178082191,1,1,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2275,0,37.21095890410959,9.512328767123288,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2276,1,37.61095890410959,3.4246575342465757,1,0,1,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2277,0,49.71780821917808,1.7589041095890412,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2278,0,49.71780821917808,1.7589041095890412,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2279,0,44.31232876712329,0.7589041095890411,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2280,0,49.45479452054794,4.928767123287671,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2281,0,27.172602739726027,1.1726027397260277,1,0,0,0,1.0,False,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
2282,0,32.04109589041096,6.676712328767123,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
2283,0,59.27945205479452,-1000.6657534246576,1,0,0,0,2.0,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2284,0,39.13424657534247,6.005479452054795,1,0,0,0,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2285,0,54.00821917808219,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2286,0,53.394520547945206,14.6,1,0,1,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2287,0,43.72602739726028,4.50958904109589,1,0,0,0,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2288,0,54.583561643835615,8.846575342465753,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
2289,3,37.48767123287672,19.435616438356163,1,0,0,0,5.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2290,0,56.45479452054794,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2291,1,29.13972602739726,2.506849315068493,1,0,0,0,3.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2292,0,62.96712328767124,-1000.6657534246576,1,0,1,0,1.0,False,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2293,1,28.36986301369863,1.7589041095890412,1,0,1,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2294,0,48.18356164383562,9.345205479452057,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2295,3,36.27945205479452,5.005479452054795,1,0,0,0,5.0,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2296,0,32.36164383561644,1.7589041095890412,1,0,0,0,2.0,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2297,0,57.38904109589041,-1000.6657534246576,1,0,1,0,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2298,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2299,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2300,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2301,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2302,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2303,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2304,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2305,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2306,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2307,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2308,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2309,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2310,1,39.9972602739726,5.7753424657534245,1,1,1,0,3.0,False,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2311,2,32.0027397260274,1.610958904109589,1,0,0,0,4.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2312,2,38.13972602739726,19.03835616438356,1,1,1,0,4.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2313,2,38.13972602739726,19.03835616438356,1,1,1,0,4.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2314,0,42.97534246575343,0.6109589041095891,1,0,0,1,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2315,0,42.97534246575343,0.6109589041095891,1,0,0,1,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2316,0,67.77260273972603,-1000.6657534246576,1,0,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2317,0,65.69315068493151,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2318,0,65.69315068493151,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2319,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2320,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2321,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2322,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2323,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2324,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2325,0,50.701369863013696,9.945205479452056,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2326,0,50.701369863013696,9.945205479452056,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2327,0,47.38904109589041,5.528767123287671,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2328,0,47.38904109589041,5.528767123287671,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2329,0,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2330,0,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2331,0,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2332,0,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2333,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2334,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2335,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2336,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2337,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2338,0,57.64657534246575,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2339,0,57.64657534246575,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
